,id,name,address,coor,city,phone,website,email,description,charity_number,company_number,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
38,b477dca7-a819-42a0-bf55-14d193b00d9b,"Kirklees, Calderdale and Wakefield Rape and Sexual Abuse Centre","Huddersfield,HD1","(53.64614665, -1.78752925)",Huddersfield,03003034787,https://www.kcrasac.co.uk/,helpline@kcrasac.co.uk,"We are a Rape Crisis Centre that works with all genders aged 13 and above who live in the Kirklees, Calderdale and Wakefield region and who have suffered from sexual violence or domestic violence.   We offer counselling, emotional support, group therapy, reiki, male support services, ISVA/advocacy services and a helpline service that includes text, webchat, email and telephone.",1013211,,10:00 – 16:00,10:00 – 16:00,10:00 – 16:00,10:00 – 16:00,10:00 – 16:00,Closed,Closed
39,e9b71043-6241-4f42-a3f8-c4c1577be734,Fresh CAMHS,"FRESH Building Eaton Road,Alder Hey Children's Hospital,Liverpool,Merseyside,L12 2AP","(53.41830675, -2.8962607)",Liverpool,01512933662,https://www.freshcamhs.org/contact/,camhs.referrals@alderhey.nhs.uk,"Alder Hey CAMHS is part of the wider Liverpool CAMHS Partnership. We offer specialist services to support children and young people in Liverpool and Sefton, up to the age of 18, who are experiencing mental health difficulties.   We also provide support to their families or carers. Some of the issues that we can help with include:  Anxiety Attachment Difficulties Conduct/Behaviour Problems Depression Eating disorders Emotional and Behavioural difficulties in children with Learning Disabilities Obsessions and Compulsions Psychosis Post-Traumatic Stress Disorder (PTSD) Self-harm More complex psychological difficulties  The service works with the young people, parents, carers and partner agencies to make sure that the right care is provided to each individual, depending on their needs and circumstances.  Information updated from website: http://www.freshcamhs.org/about-camhs/",,,08:00 – 17:00,08:00 – 17:00,08:00 – 17:00,08:00 – 17:00,08:00 – 17:00,Closed,Closed
40,c979bd59-7c6a-424d-b67e-9f9839936e96,Northorpe Hall Child & Family Trust,"Mirfield,West Yorkshire,WF14 0QL","(53.6867474, -1.67838935)",Mirfield,01924492183,https://www.northorpehall.co.uk/,info@northorpehall.co.uk,"We provide mental health support for people aged 0-18 in the Kirklees area. We offer counselling, 1-1 support with mental health practitioners, activity groups and short term workshops, as well as advice, information and support over the phone or regular support calls.  Our activities, support and services help you and your family to understand what's going on in your life which is affecting your mental and emotional health - and do something about it. We can help you grow strong and resilient, better understand yourself and live a full and enjoyable life. We can also help you and your family find the specialist or other services that you need.  Registered Charity Number 1141160.",,,08:00 – 20:00,08:00 – 20:00,08:00 – 20:00,08:00 – 20:00,08:00 – 20:00,09:00 – 13:00,Closed
41,da4c441a-aa9c-414e-9aa1-7115c9bb9a33,The Lee Cooper Foundation,"10 Vicarage Place,Prescot,L34 1LA","(53.428642350000004, -2.8070140500000003)",Prescot,,https://www.theleecooperfoundation.co.uk/,theleecooperfoundation@gmail.com,"The Lee Cooper Foundation provide mental health provision to young people aged 11-24.   We offer a range of services and programmes which young people can get involved with to overall improve their social, mental and physical well-being. Young people do not require a mental health diagnosis to access our services and we aim to bridge the gap between young people talking about their mental health and accessing statutory, professional support.",,,09:00 – 20:00,18:30 – 19:30,Closed,18:00 – 20:00,09:00 – 20:00,Closed,Closed
42,1ed4b0e7-7673-67a6-9591-e18d2ff7cbbb,WEB Merseyside,"176 Corporation Road,Birkenhead,CH418JQ","(53.401922400000004, -3.0580105)",Birkenhead,01516533771,https://webmerseyside.org/,info@webmerseryside.org,"WEB is a community-based service provider that supports women and girls (since 1993) and men and boys (since 2010) with complex needs who may be isolated, victimised, discriminated against, have low self-esteem and lack hope; a significant number of these being as a result of crimes such as domestic/societal violence, abuse, bullying, hate crime and other criminal activity. Approximately 75-80% of our referrals are health-related including poor physical/mental/emotional health and alcohol/substance misuse.   WEB welcomes men and women from the age of 18 up. We also provide 2 weekly young women's groups for girls (YWG) aged 9-18, and a weekly group for boys aged 9-13. WEB’s aims are to provide a high-quality service to such women men and children which:  Provides time, space and flexible support to help them regain confidence and self-esteem Opportunities to explore personal choices to support their personal growth.  Promote opportunities for personal growth and skills development to enable them to get more from life.",1045403,3036531,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,Closed,Closed
43,59eb91c5-14ec-4210-b509-c17015e2bac3,JourneyMEN CIC,"56 Chester Street,Birkenhead,CH41 5EA","(53.39216865, -3.0136220500000004)",Birkenhead,01517929159,https://journeymencic.com/,enquiries@journeymencic.com,"At JourneyMEN - We believe in the potential of each and every person struggling with mental ill-health.  We offer practical activities designed to tap that potential, address the causes of mental ill-health and aid recovery.  We provide unique opportunities such as narrowboat training and excursions, counselling, attending football matches, walking football, fishing, arts and performance arts, developmental training and volunteering.",,CIC,08:00 – 17:00,08:00 – 17:00,08:00 – 17:00,08:00 – 17:00,08:00 – 17:00,08:00 – 15:00,08:00 – 15:00
44,8ecd0fc0-3bc2-47b3-88b5-604a818027ef,Response,"1 Pilgrim Street,Birkenhead,Merseyside,CH41 5EH","(53.391742949999994, -3.01308215)",Birkenhead,01516664123,https://www.nhs.uk/services/service-directory/response/N10969565,zillowirral@wirral.gov.uk,"Response is a confidential service for young people aged 13-19 years old. We offer a wide range of support, covering drugs and alcohol, mental health, homelessness and / or threatened homelessness.   Many young people who use Response have a number of needs that require a lot of support. Response will listen to you, hear what you are telling them, and support you to find solutions. We can offer support/advice/information via phone calls, texts, video chat and in person if the need requires  Information updated from website: https://www.nhs.uk/services/service-directory/response/N10969565",,,10:00 – 16:00,10:00 – 16:00,10:00 – 16:00,10:00 – 16:00,10:00 – 16:00,Closed,Closed
45,da04ce14-fd26-4042-ab6e-7d7c4bbaccb7,Liverpool Football Therapy CIC,"32 Kingsdale Rd,Mossley Hill,Liverpool,L18 1LD","(53.3875958, -2.9118777)",Liverpool,015138406184,https://twitter.com/LiverpoolFT_,coldolan@yahoo.co.uk,"We provide football sessions for adults specifically affected by mental ill health throughout Merseyside.   We also provide a football project for year 7-year 11 pupils, to help build mental resilience.",,,09:00 – 17:00,09:00 – 18:00,09:00 – 21:00,09:00 – 17:00,09:00 – 18:00,Closed,Closed
46,fbf80b42-57d2-4e64-b0d9-e24d9873ae7e,Breathe - Parent and Carer Peer Support Group,"The Satellite Centre,Wellington Road,Greenfield,OL3 7AL","(53.54169725, -2.00767685)",Oldham,07759599134,https://scp-cic.weebly.com/,saddleworthcommunityprojects@gmail.com,"We are a parents’ peer support group for parents and carers of children and young people with emotional difficulties. These may include depression, behavioural difficulties, anger, self harm, borderline personality disorders, autism, those that refuse to go to school or just a handful to look after.  We meet monthly at the newly refurbished and very comfortable Satellite Centre in Greenfield. We’re facilitated by parents who have experienced these difficulties and have felt the need to share with others, but perhaps not our close friends, who just don’t really understand.  It’s a very informal group that meets, has a brew, sits and listen, joins in or just relaxes. The aim is that it’s a safe space where you can connect with others that understand you, others that get you. We’ve been running for over 2 years now and have many links with local mental health services and are affiliated with the national peer support network PLACE.",,,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,Closed
47,625b9532-2178-4675-96d5-cf69f1fa6e6e,No Secrets,"Caldwell Road,Widnes,Halton,WA8 7GD","(53.36270875000001, -2.73664135)",Widnes,07403476415,https://www.no-secrets.org.uk/,enquiries@no-secrets.org.uk,"No Secrets is a peer support group for anybody over 16 years of age who is affected directly or indirectly by self-injury.  The group meets in a safe and secure environment, where people can explore their own behaviours, and share their feelings with people who have had similar experiences.  We offer a range of activities to help members develop their own skills, realise their potential, and have some fun in the process.",,,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,Closed,Closed
48,ec345603-368a-45a5-ae94-bfeeb7337ea3,Healthy Young Minds Tameside & Glossop,"Waterloo Road Child & Family therapy Service,Springleigh,Stalybridge,Greater Manchester,SK15 2AU","(53.4846109, -2.0591112000000003)",Stalybridge,01617163600,https://www.penninecare.nhs.uk/hymtameside,,At Healthy Young Minds Tameside and Glossop (formerly CAMHS) we offer specialist services to children and young people who are experiencing mental health difficulties.  We help children and young people up to the age of 16 years and from 16-18 years for young people on particular pathways. Some of the problems that we an help with include: -Anxiety. -Depression. -Eating disorders. -Psychosis. -Post-Traumatic Stress Disorder (PTSD). -Self Harm,,,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,Closed,Closed
49,0fbaa55a-b3a2-41c6-bb30-364005e85278,Trafford CAMHS,"Waterside House, Sale Waterside,Sale,Greater Manchester,M33 7ZF","(53.4251474, -2.3199101000000004)",Sale,01615496456,https://mft.nhs.uk/rmch/trafford-camhs-formerly-healthy-young-minds-trafford/,,Trafford CAMHS (formerly Health Young Minds) we offer specialist services to children and young people who are experiencing mental health difficulties. Monday – Friday 9am – 5pm Emergency on call psychiatry service After 5pm weekdays and weekends / bank holidays via local A&E departments only.  We help children and young people up to the age of 18 years and provide assessment and intervention and support to their families/carers.,,,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,Closed,Closed
50,ca40a58a-79ac-46ab-beb6-1f07dfd55a16,Scarborough Survivors,"9 Alma Square,Scarborough,YO111JR","(54.281489300000004, -0.40503914999999996)",Scarborough,01723500222,https://scarboroughsurvivors.org.uk/,survivors.office@btconnect.com,"We are a mental health and wellbeing hub supporting the Borough of Scarborough.  **We have a 24-hour answering machine but no caller display facility. If calling out of hours, please leave a clear message, including your name and contact number.**  Information updated from website.",1044058,,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours
