,forums,subject_id,subject,date,author_or_replier,init_post,author_id,author_locations,author_name,texts
64,Depression Forum,131692,How is everyone feeling today?,2016-03-06T11:51:22+0000,replier,False,43326,,DD040894,"My soul hurts,I feel hopeless and like I am dying.Had last night mini psnic attack, today depressed and anxious.Just having bit of hope guys,that is all I have."
65,Depression Forum,131692,How is everyone feeling today?,2016-03-06T11:56:18+0000,replier,False,0,,Topcat,Feel like I am letting everyone down
66,Depression Forum,131692,How is everyone feeling today?,2016-03-06T19:37:21+0000,replier,False,49762,London,Avan96,"DD040894 said: My soul hurts,I feel hopeless and like I am dying.Had last night mini psnic attack, today depressed and anxious.Just having bit of hope guys,that is all I have.  Hold onto it have you seen a doctor?"
67,Depression Forum,131692,How is everyone feeling today?,2016-03-06T19:39:28+0000,replier,False,49762,London,Avan96,Topcat said: Feel like I am letting everyone down  These are the thinking habits we need to observe and stop on their tracks. What do you do to manage these feelings?
68,Depression Forum,131692,How is everyone feeling today?,2016-03-06T19:41:54+0000,replier,False,0,,CoffeeLove,"I feel like I need a hug more than breathing right now, so tired of coping with loneliness, feel like I don't want to cope any more."
69,Depression Forum,131692,How is everyone feeling today?,2016-03-06T20:05:41+0000,replier,False,0,,Coastatsunset,"I either a) talk to my son. He tells me he loves me, or b) talk to my friend M, who tells me in no uncertain terms to stop thinking like that.....  When I feel really down I hear my friend's voice in my head telling me off...I'm very lucky....."
70,Depression Forum,131692,How is everyone feeling today?,2016-03-06T22:50:34+0000,replier,False,0,,Taffy,Can't wait for 7 am to take the wheelie bin out...
71,Depression Forum,131692,How is everyone feeling today?,2016-03-07T07:59:50+0000,replier,False,51092,,offset,"Hungover. I went out drinking for the last two nights with friends. Last night at 1 pm I was sitting on the pavement with a spilled can of beer, sobbing over my ex. Whatever. I hope the urge to get shitfaced won't return tonight. Who knows.  Also I can't tell if Bon Iver's music is making the situation better or worse."
72,Depression Forum,131692,How is everyone feeling today?,2016-03-07T08:06:58+0000,replier,False,51095,,StoneColdGirl,"I'm having a really bad day today, I just want to give up. I'm just holding on to the hope that things will get better. They have to..."
73,Depression Forum,131692,How is everyone feeling today?,2016-03-07T21:08:37+0000,author,False,50638,Birmingham UK,TreeFrog95,"I'm feeling worse than I've ever felt before. On the 3rd January my Girlfriend ended our long term relationship instantly without any reason and I've had no contact with her since. I've been feeling down and upset since then, I've been having thoughts of hurting myself too. Now I've just lost my job"
74,Depression Forum,131692,How is everyone feeling today?,2016-03-07T21:27:03+0000,replier,False,48507,Birmingham UK,BorderlineDownunder,"TreeFrog95 said: I'm feeling worse than I've ever felt before. On the 3rd January my Girlfriend ended our long term relationship instantly without any reason and I've had no contact with her since. I've been feeling down and upset since then, I've been having thoughts of hurting myself too. Now I've just lost my job  im sorry Frog, that sucks"
75,Depression Forum,131692,How is everyone feeling today?,2016-03-07T22:54:52+0000,author,False,50638,Birmingham UK,TreeFrog95,"BorderlineDownunder said: im sorry Frog, that sucks  I know and thank you. I'm constantly left wondering what the next devastating thing will be. I'm really sorry for such negative posts."
76,Depression Forum,131692,How is everyone feeling today?,2016-03-07T23:04:45+0000,replier,False,35499,Birmingham UK,Darkred,I feel okay at the moment but soon i will be feeling shit
77,Depression Forum,131692,How is everyone feeling today?,2016-03-08T03:45:27+0000,replier,False,48507,Birmingham UK,BorderlineDownunder,"TreeFrog95 said: I know and thank you. I'm constantly left wondering what the next devastating thing will be. I'm really sorry for such negative posts.  don't be, these things are usually cyclic  if you read my posts im all over the place like a frog in a sock (no pun intended ), mood wise  #weknowhowitfeels"
78,Depression Forum,131692,How is everyone feeling today?,2016-03-08T13:08:03+0000,replier,False,43326,Birmingham UK,DD040894,"Feeling bad.Meds do nothing for me for more than 2 years,supplements dont work,psychotherapy did nothing,alternative medicine didnt help,now it seems like tms is not working.HELP please (((("
79,Depression Forum,38787,Does anyone find Facebook depressing?,2012-04-12T12:53:39+0100,author,True,10055,London,DoctorInternet2,"I'm a bit confused why I started on it anyway, and it seems that I may have the wrong sort of friends on there because they hardly ever like my posts, and yet I often flag their's up. Some people on there have massive of comments everytime they post dull and uninteresting posts, and likes, I just wonder what goes on in people's minds when they are using facebook. It's a bit depressing actually."
80,Depression Forum,38787,Does anyone find Facebook depressing?,2012-04-12T13:00:45+0100,replier,False,18809,England,kizzysmad!,"Its a known fact that facebook makes you feel rubbish, Everyone only posts positive posts making you think their life is wonderfull and yours is shit.. its not you its virtual world!! Have you got close friends on there or friends from school? Do you like these people? Would you know or talk too them in the street? If not remove.. Plus are you sure you have your settings set too who can see i had mine on custom felt like billy no mates but was because they couldnt see my posts.. plus if you over post or become an fb slut ie liking everything peeps know your on there all time and this could make them shy away?? hope that helps xx"
